std,diff,peakIndex,maxPeak,minPeak,cluster
1.3608161322636475e-05,1.4483199999999999e-05,2310768,2.7059e-05,-2.597e-05,0
8.844216363208613e-06,1.44056e-05,2311584,2.7366e-05,-1.2433e-05,0
1.266360766486783e-05,1.4716299999999998e-05,2313026,2.6913e-05,-2.7914e-05,0
1.5234040809650598e-05,1.33299e-05,2320746,2.8883e-05,-2.5245e-05,0
1.3341125527579706e-05,1.1281100000000001e-05,2320788,2.9077e-05,-2.5245e-05,0
8.816130926581827e-06,1.32304e-05,2321683,2.9171e-05,-1.5424e-05,0
1.5990151978542138e-05,2.1373e-05,2328447,2.84e-05,-2.105e-05,2
1.3769469868448887e-05,1.86909e-05,2332741,2.6704e-05,-2.629e-05,2
1.031204050369935e-05,1.4186000000000001e-05,2334838,3.3443e-05,-1.3221e-05,0
1.3946417063218518e-05,1.0975e-05,2336482,2.6795e-05,-2.4726e-05,0
1.3688273814260211e-05,3.24095e-05,2343489,3.0974e-05,-4.2536e-05,1
1.1512497601526243e-05,1.02336e-05,2343634,2.9059e-05,-1.5566e-05,0
1.5815615394558486e-05,1.66845e-05,2344815,3.5955e-05,-2.6904e-05,2
1.3434425924510678e-05,2.5997999999999997e-05,2346584,4.0417e-05,-2.5091e-05,2
1.2243193305056787e-05,1.3982e-05,2348267,2.8298e-05,-2.1997e-05,0
9.779488961768934e-06,1.43325e-05,2351663,2.7616e-05,-2.2731e-05,0
1.6593131903442194e-05,2.9468000000000003e-05,2353774,4.392e-05,-3.5768e-05,1
9.726337949801688e-06,1.85949e-05,2354180,3.1973e-05,-1.7222e-05,0
9.657865600731869e-06,1.7546e-05,2356547,2.9881e-05,-1.2678e-05,0
1.02937882091652e-05,1.66569e-05,2361504,2.7247e-05,-2.0576e-05,0
1.7973779777005406e-05,3.04914e-05,2373599,3.517e-05,-4.1857e-05,1
8.578231580140216e-06,1.51549e-05,2376018,2.6692e-05,-1.0118e-05,0
1.7655456212883283e-05,1.569906e-05,2379414,3.6689e-05,-2.7965e-05,2
1.5477767261493127e-05,1.184024e-05,2379447,2.6937e-05,-2.7965e-05,0
1.076105840058692e-05,1.08091e-05,2381777,2.7728e-05,-1.7029e-05,0
1.0124359870392141e-05,1.5110300000000002e-05,2382940,2.8741e-05,-1.806e-05,0
1.1263998581076413e-05,2.06213e-05,2390479,3.2224e-05,-1.7558e-05,2
1.5238965539783338e-05,2.9404000000000002e-05,2390904,3.4239e-05,-4.4081e-05,1
1.365633054213075e-05,1.2218200000000001e-05,2391480,2.9708e-05,-3.1896e-05,0
1.371203541573654e-05,1.37088e-05,2398713,2.7093e-05,-2.2928e-05,0
1.4303317798098016e-05,2.8127e-05,2399744,3.366e-05,-2.9989e-05,1
1.763122859379357e-05,3.4466e-05,2402171,5.281e-05,-3.3865e-05,1
1.8473780147445567e-05,2.10115e-05,2409469,4.3594e-05,-3.0852e-05,2
9.378092626407003e-06,1.97955e-05,2411364,2.9199e-05,-1.5441e-05,2
1.521323818898272e-05,1.3117899999999999e-05,2416327,3.4404e-05,-2.6973e-05,0
1.3912414476368122e-05,2.082549e-05,2417585,2.6775e-05,-3.3337e-05,2
7.895967503333574e-06,2.12079e-05,2418867,2.8119e-05,-1.4923e-05,2
1.9336266727088112e-05,3.8419e-05,2425122,3.7964e-05,-5.5135e-05,1
1.5577796854098765e-05,1.98953e-05,2426829,2.9951e-05,-2.8945e-05,2
1.5354820718070445e-05,2.83334e-05,2428423,3.1757e-05,-4.4326e-05,1
7.922700157739611e-06,1.7783499999999997e-05,2428775,2.9745e-05,-1.3497e-05,0
9.676165958259408e-06,1.1821e-05,2430722,2.8167e-05,-1.9264e-05,0
1.6129919755663437e-05,3.3114e-05,2435719,3.5367e-05,-4.354e-05,1
9.326473938468879e-06,1.669701e-05,2444136,2.7365e-05,-1.7181e-05,0
1.213349076061202e-05,1.20245e-05,2450958,2.9321e-05,-2.7264e-05,0
1.1266617551661923e-05,1.90242e-05,2454629,2.6707e-05,-2.1934e-05,2
1.6611913156402992e-05,2.5301e-05,2460497,4.1293e-05,-2.9366e-05,2
1.3951886384075427e-05,1.6875700000000002e-05,2461596,3.5047e-05,-2.6524e-05,0
8.59409791159776e-06,1.5591700000000002e-05,2475280,2.8197e-05,-1.6154e-05,0
9.664324976672689e-06,1.196993e-05,2486472,2.8711e-05,-2.0814e-05,0
9.247628474866202e-06,1.31694e-05,2491461,2.7563e-05,-1.3972e-05,0
1.5196185544935747e-05,1.60981e-05,2495651,3.3963e-05,-2.2405e-05,0
9.74275181179872e-06,2.115739e-05,2498320,2.9232e-05,-1.9911e-05,2
1.038143977403813e-05,1.69817e-05,2506412,2.9503e-05,-1.947e-05,0
1.8978854337307178e-05,3.3886999999999996e-05,2507000,4.1601e-05,-4.6526e-05,1
1.1776008940154525e-05,1.4287799999999999e-05,2513091,2.667e-05,-2.5283e-05,0
1.5203548121943299e-05,2.5293699999999998e-05,2524933,3.5695e-05,-2.8661e-05,2
9.11292210260333e-06,1.96101e-05,2535324,2.7109e-05,-2.1657e-05,2
1.5337134814330386e-05,2.4770000000000002e-05,2543075,2.8839e-05,-4.2168e-05,2
1.4872693473489449e-05,1.84402e-05,2544152,3.1694e-05,-3.0323e-05,2
1.9175526691030702e-05,2.01428e-05,2547599,3.9616e-05,-4.0596e-05,2
8.465722038965174e-06,1.74818e-05,2550355,2.6804e-05,-1.6158e-05,0
1.524128036156801e-05,1.2483900000000001e-05,2552236,2.982e-05,-3.044e-05,0
9.410395327175336e-06,1.96794e-05,2554307,2.7502e-05,-1.8267e-05,2
8.843358912288273e-06,1.2298700000000001e-05,2557928,2.8757e-05,-1.2501e-05,0
1.1256551517326724e-05,1.26187e-05,2561125,2.673e-05,-2.3998e-05,0
8.309532545618258e-06,1.77245e-05,2574716,2.6901e-05,-1.7954e-05,0
1.5117472673077935e-05,1.87992e-05,2575604,3.0335e-05,-2.7033e-05,2
1.7593392634608443e-05,1.8391800000000002e-05,2577128,3.4224e-05,-3.4454e-05,2
1.3251051291900322e-05,1.401649e-05,2581429,2.7767e-05,-2.3076e-05,0
1.488358809916227e-05,1.85277e-05,2582879,2.8071e-05,-3.0764e-05,2
1.4446833276456584e-05,1.52982e-05,2584924,2.6826e-05,-2.497e-05,0
9.037854738265426e-06,1.53501e-05,2585115,2.8136e-05,-1.381e-05,0
1.4300915178683472e-05,1.7214600000000003e-05,2590480,3.1538e-05,-2.8204e-05,2
1.1143077859323028e-05,1.55935e-05,2596300,2.799e-05,-2.3854e-05,0
1.8075863784743337e-05,3.10952e-05,2599477,4.5379e-05,-3.8785e-05,1
1.8491428883419864e-05,3.4277e-05,2603029,3.7269e-05,-4.9281e-05,1
1.5946940180928563e-05,3.6167e-05,2604632,3.5976e-05,-4.551e-05,1
1.2590052657306853e-05,2.0545750000000002e-05,2615794,3.1209e-05,-2.2726e-05,2
1.4756263882935582e-05,1.86663e-05,2619450,3.2317e-05,-2.9939e-05,2
1.4295591294379443e-05,1.5074099999999999e-05,2624181,2.7633e-05,-2.2254e-05,0
9.899606593771279e-06,1.64141e-05,2628848,2.8819e-05,-2.0343e-05,0
1.8396622023106957e-05,1.5759e-05,2651907,4.3564e-05,-2.9111e-05,2
9.086547306740971e-06,1.3018000000000001e-05,2655739,2.7152e-05,-1.1996e-05,0
9.819529883380438e-06,1.60899e-05,2663541,3.0509e-05,-1.9333e-05,0
1.62515486373529e-05,1.92741e-05,2664205,3.225e-05,-3.3281e-05,2
1.0370288885048696e-05,1.88478e-05,2667148,2.8654e-05,-1.7846e-05,0
1.2371155535510477e-05,2.2449e-05,2669137,2.9116e-05,-2.5065e-05,2
1.959365815591478e-05,3.69944e-05,2670994,4.1577e-05,-5.3956e-05,1
8.195854218019304e-06,1.85496e-05,2676539,2.674e-05,-1.5297e-05,0
1.1108461329489872e-05,1.65689e-05,2677040,2.9824e-05,-1.7842e-05,0
1.2672485631020223e-05,1.4290899999999999e-05,2677709,2.7145e-05,-1.9142e-05,0
1.236071389290514e-05,2.09171e-05,2680025,2.8788e-05,-2.608e-05,2
1.5639908544891434e-05,2.8741e-05,2696301,3.3727e-05,-3.958e-05,1
9.260891545136885e-06,1.76524e-05,2697474,3.0111e-05,-1.6961e-05,0
1.610811109439781e-05,1.445254e-05,2705633,2.9478e-05,-2.7274e-05,0
1.4413731814025986e-05,1.511e-05,2705730,2.8469e-05,-2.6241e-05,0
1.0320539681153578e-05,1.31972e-05,2710112,2.8195e-05,-2.1641e-05,0
8.798886203865873e-06,1.63203e-05,2712922,2.7443e-05,-1.4998e-05,0
9.821696340770654e-06,2.10364e-05,2713689,2.7516e-05,-1.7494e-05,2
9.687241175115329e-06,1.8423399999999997e-05,2714291,2.6712e-05,-1.4041e-05,0
1.3297679837846594e-05,1.8017890000000002e-05,2714469,2.8843e-05,-2.4381e-05,2
1.689617881840624e-05,2.14229e-05,2718349,3.264e-05,-3.2267e-05,2
9.609067372354912e-06,1.2874300000000001e-05,2719550,2.7207e-05,-1.7946e-05,0
9.714851916021623e-06,1.34907e-05,2724552,3.0792e-05,-1.3775e-05,0
1.690571884474784e-05,2.03042e-05,2730645,3.004e-05,-3.2615e-05,2
1.447748661954506e-05,7.7596e-06,2730683,2.7013e-05,-2.5465e-05,0
1.4209988417728155e-05,1.70594e-05,2732568,2.8052e-05,-2.8956e-05,0
1.4141743178686533e-05,2.14249e-05,2734892,3.6861e-05,-1.7156e-05,2
1.691381782344399e-05,2.3530499999999998e-05,2741343,2.7499e-05,-4.4543e-05,2
1.6003492685003854e-05,1.3484000000000002e-05,2742195,3.5297e-05,-3.9063e-05,0
1.3069580462750059e-05,2.35454e-05,2743016,2.8752e-05,-2.8526e-05,2
1.7736745017585765e-05,3.616e-05,2743458,3.363e-05,-5.0317e-05,1
1.7327496100014305e-05,2.49324e-05,2745039,3.5828e-05,-3.0912e-05,2
1.1592613246703154e-05,1.4656100000000002e-05,2750196,3.2104e-05,-2.3922e-05,0
8.051978166893688e-06,1.64713e-05,2751911,2.7205e-05,-1.2544e-05,0
1.2090419697975144e-05,1.165511e-05,2758569,2.7608e-05,-2.1859e-05,0
8.956161711251119e-06,1.2630900000000001e-05,2763887,2.7764e-05,-1.3763e-05,0
1.0831133205770409e-05,1.7016e-05,2771584,3.0124e-05,-1.6902e-05,0
1.4705707199057816e-05,3.33947e-05,2775224,3.7755e-05,-4.0984e-05,1
8.962514367219538e-06,1.62719e-05,2775267,2.679e-05,-1.367e-05,0
2.0036682237342916e-05,2.1926e-05,2775841,3.3904e-05,-3.5142e-05,2
1.0581304379945049e-05,1.43805e-05,2776536,2.6919e-05,-1.9492e-05,0
1.5007502395682036e-05,1.3223999999999999e-05,2782019,2.9693e-05,-2.8648e-05,0
1.4507402507862629e-05,1.6130900000000002e-05,2787635,2.8653e-05,-2.6881e-05,0
1.0342962361360473e-05,1.4747800000000001e-05,2790515,2.8912e-05,-1.5778e-05,0
1.5995110340297617e-05,4.0411e-05,2791155,4.5951e-05,-4.6209e-05,1
1.3219876853795632e-05,8.0697e-06,2792134,2.9948e-05,-2.2632e-05,0
1.6537595140157134e-05,3.0021e-05,2793751,3.3296e-05,-4.7519e-05,1
1.561016544773602e-05,3.133e-05,2796753,3.8033e-05,-3.8093e-05,1
9.301083192533233e-06,1.1037399999999999e-05,2796866,3.0017e-05,-1.6783e-05,0
1.3921601463897296e-05,1.35912e-05,2799793,2.9115e-05,-2.4682e-05,0
9.358138862736787e-06,1.38819e-05,2804199,2.8108e-05,-1.4989e-05,0
9.08470135231132e-06,1.1538300000000001e-05,2805548,2.73e-05,-1.5865e-05,0
8.706005229661398e-06,2.12851e-05,2808255,2.8003e-05,-1.6375e-05,2
1.539669566890948e-05,2.84075e-05,2814310,3.7009e-05,-3.3305e-05,1
1.26358064537515e-05,1.29928e-05,2816628,2.8122e-05,-2.3245e-05,0
1.4589785339020474e-05,2.94166e-05,2816979,3.8468e-05,-3.5202e-05,1
8.881622858007846e-06,1.34382e-05,2817076,2.7341e-05,-9.9788e-06,0
1.2159944812177562e-05,1.1643e-05,2827462,2.931e-05,-1.9533e-05,0
1.1176990882777559e-05,2.0694000000000002e-05,2829691,3.1843e-05,-1.9193e-05,2
9.834850965660041e-06,1.1718e-05,2834607,2.7149e-05,-1.9709e-05,0
1.2746636954098906e-05,1.79566e-05,2838599,2.9869e-05,-3.6237e-05,2
1.390042280198868e-05,3.0426e-05,2840940,3.1014e-05,-3.7522e-05,1
1.6711502541354267e-05,1.6557501e-05,2843108,3.8822e-05,-3.1761e-05,2
1.0357900231187061e-05,1.16025e-05,2845462,2.7514e-05,-1.9441e-05,0
9.933587715331737e-06,1.26616e-05,2848684,2.6778e-05,-1.8816e-05,0
1.1043271973608888e-05,2.6518999999999998e-05,2851321,2.7616e-05,-3.0663e-05,2
1.1457291708586672e-05,2.3409300000000003e-05,2851546,3.2977e-05,-2.5746e-05,2
1.4730162888144755e-05,1.5150899999999998e-05,2863426,3.1962e-05,-2.6982e-05,0
1.3340390253389873e-05,1.057341e-05,2866128,2.6889e-05,-2.5275e-05,0
1.0960109719605595e-05,1.5100599999999999e-05,2866361,2.8039e-05,-2.5843e-05,0
1.105957455007563e-05,1.0481000000000002e-05,2867504,2.8688e-05,-1.9228e-05,0
1.0128701900126491e-05,1.1231e-05,2879753,2.7895e-05,-1.4165e-05,0
1.0276858797020075e-05,1.6323e-05,2879963,2.7752e-05,-1.7733e-05,0
1.531907246981198e-05,1.77599e-05,2880816,2.8913e-05,-2.7235e-05,2
1.55979543985679e-05,2.88519e-05,2881885,3.6197e-05,-4.4948e-05,1
1.0653348487793865e-05,1.2135799999999998e-05,2882814,2.7734e-05,-1.9447e-05,0
1.736223349105314e-05,2.2632799999999998e-05,2883502,3.7234e-05,-3.9646e-05,2
1.4960911752225606e-05,1.442869e-05,2883541,2.8298e-05,-3.9646e-05,0
1.0337674693928625e-05,1.1715099999999999e-05,2885289,2.81e-05,-1.6291e-05,0
1.449613402822512e-05,2.92853e-05,2886628,3.1039e-05,-4.3845e-05,1
1.7436721920099994e-05,3.4738e-05,2887915,5.1292e-05,-4.2117e-05,1
1.221896490382917e-05,1.688197e-05,2896294,3.461e-05,-1.756e-05,0
1.0157291644817283e-05,1.2023e-05,2897929,3.0875e-05,-1.8031e-05,0
1.0134138993470367e-05,1.4254000000000001e-05,2898683,3.077e-05,-1.7744e-05,0
1.2071125259038984e-05,1.5093700000000001e-05,2908878,2.7763e-05,-2.158e-05,0
1.676996769529565e-05,2.98814e-05,2913987,4.0387e-05,-3.6198e-05,1
1.6974978109160032e-05,3.0587e-05,2915882,4.2413e-05,-3.6772e-05,1
1.1053148830131913e-05,2.0301099999999998e-05,2916205,4.068e-05,-2.1049e-05,2
1.764210864333139e-05,1.4143e-05,2917187,3.7618e-05,-2.4958e-05,0
1.4334695856472384e-05,1.6495e-05,2919577,3.2663e-05,-2.8914e-05,0
1.6806490703403598e-05,2.23131e-05,2923914,3.3362e-05,-3.1511e-05,2
1.784991823015989e-05,2.13107e-05,2931719,3.729e-05,-3.0173e-05,2
1.0302638283980092e-05,1.0112e-05,2932332,2.7946e-05,-1.9766e-05,0
1.304490876942658e-05,1.3671799999999998e-05,2932481,3.3224e-05,-2.0028e-05,0
9.209366714321215e-06,1.31517e-05,2941918,2.6705e-05,-1.7851e-05,0
1.720411568090585e-05,3.3059099999999997e-05,2945436,3.4707e-05,-4.7007e-05,1
1.7211431557222533e-05,3.7046e-05,2946290,4.495e-05,-4.0641e-05,1
1.2217104957664457e-05,1.83028e-05,2946524,3.3922e-05,-2.2603e-05,2
1.8521898997054243e-05,3.6659e-05,2947497,3.7566e-05,-5.4776e-05,1
1.5298445735475854e-05,2.89204e-05,2949050,3.1407e-05,-3.9666e-05,1
8.215622875331979e-06,1.40964e-05,2949360,2.6824e-05,-1.2681e-05,0
1.1586371850294631e-05,1.63122e-05,2950621,2.941e-05,-2.2219e-05,0
9.806433455775947e-06,1.40632e-05,2950855,2.8642e-05,-1.7126e-05,0
1.2839940621918493e-05,1.6161e-05,2951324,2.6642e-05,-3.1215e-05,0
1.110027738122547e-05,1.282669e-05,2951721,2.8663e-05,-1.7642e-05,0
1.1503760435546144e-05,1.8378799999999998e-05,2953736,2.7563e-05,-3.1673e-05,2
1.1916401970190719e-05,1.57552e-05,2953907,3.3493e-05,-1.6163e-05,0
1.4822180776510484e-05,2.3582e-05,2957594,3.4304e-05,-3.1397e-05,2
9.003366686554752e-06,2.15279e-05,2958467,2.8551e-05,-2.5464e-05,2
2.030119866201398e-05,3.7971e-05,2958992,5.608e-05,-3.7014e-05,1
1.8771439688604513e-05,3.6824e-05,2961669,4.6967e-05,-4.064e-05,1
9.216466645910997e-06,1.2183600000000001e-05,2962477,2.6806e-05,-1.6511e-05,0
1.7059050993168998e-05,3.2398e-05,2963787,3.8979e-05,-3.6496e-05,1
1.069273793221978e-05,1.20989e-05,2965337,2.8227e-05,-1.6085e-05,0
9.259179250989959e-06,1.4689100000000001e-05,2966128,2.9276e-05,-1.4164e-05,0
1.1811004166107525e-05,1.654e-05,2966207,3.3226e-05,-2.0182e-05,0
1.7965568719518326e-05,3.3335300000000006e-05,2967358,4.3349e-05,-4.808e-05,1
1.756751770729288e-05,3.3650000000000005e-05,2968677,3.5079e-05,-4.5416e-05,1
1.02701676043238e-05,1.69975e-05,2972830,3.138e-05,-1.2508e-05,0
1.1461190513377498e-05,1.32451e-05,2973417,2.7263e-05,-2.0719e-05,0
1.4624847477588937e-05,2.53316e-05,2975042,3.5467e-05,-3.5375e-05,2
1.591327033054172e-05,2.01248e-05,2975734,3.2431e-05,-2.8034e-05,2
1.0417508130987447e-05,2.16972e-05,2976167,2.8624e-05,-1.9023e-05,2
1.714522630551964e-05,3.08585e-05,2976691,4.5162e-05,-4.3151e-05,1
1.848286066050563e-05,3.85752e-05,2977855,3.7728e-05,-5.4235e-05,1
8.622044551805362e-06,1.4014e-05,2979123,2.7165e-05,-1.0948e-05,0
9.878965149438229e-06,1.4673399999999999e-05,2982097,2.8089e-05,-1.8702e-05,0
1.3352223900430431e-05,1.6964200000000003e-05,2983029,2.9131e-05,-2.8449e-05,0
1.0970752949049918e-05,1.87743e-05,2984114,2.7224e-05,-1.9379e-05,2
1.010472288087213e-05,1.48343e-05,2985365,3.076e-05,-1.06e-05,0
1.844325410017847e-05,3.2781000000000003e-05,2986659,3.3189e-05,-4.924e-05,1
1.191970331373355e-05,1.808e-05,2989103,2.9528e-05,-2.3754e-05,0
1.775174551155001e-05,2.9693000000000002e-05,2990468,2.8612e-05,-4.0069e-05,1
1.2430981695374083e-05,1.1638935e-05,2990505,2.9542e-05,-2.3028e-05,0
1.0841888639740369e-05,1.3481699999999998e-05,2991638,2.6832e-05,-2.259e-05,0
1.0619656813900285e-05,1.4449999999999999e-05,2994248,3.0217e-05,-2.2183e-05,0
1.0067479858799743e-05,1.56342e-05,2996737,3.0022e-05,-1.6084e-05,0
1.604321277675889e-05,3.22633e-05,2999726,3.9456e-05,-4.5939e-05,1
1.5118343867417483e-05,2.89071e-05,3005698,3.2879e-05,-4.5869e-05,1
9.037827278541061e-06,1.49455e-05,3008866,2.6834e-05,-1.7544e-05,0
1.8911768982324756e-05,3.0172000000000002e-05,3008979,4.9555e-05,-3.2023e-05,1
1.4684062687494363e-05,3.0354e-05,3010108,3.0241e-05,-4.3696e-05,1
1.2592468321170542e-05,2.72086e-05,3010735,3.5031e-05,-3.3556e-05,2
1.0863131174685923e-05,1.84898e-05,3011650,3.0135e-05,-1.8519e-05,0
1.0506697739825462e-05,2.0148099999999998e-05,3012334,2.6663e-05,-2.1986e-05,2
2.1755020963624307e-05,3.1470800000000004e-05,3012368,5.4964e-05,-3.2217e-05,1
1.645483466862245e-05,1.53987e-05,3013110,3.2692e-05,-3.1291e-05,0
1.059095830893287e-05,1.64628e-05,3013865,3.2978e-05,-2.0467e-05,0
1.1795200477487741e-05,1.82549e-05,3014600,3.3073e-05,-2.2108e-05,2
1.0727957059735857e-05,1.3988e-05,3014714,2.7367e-05,-1.9261e-05,0
1.2832663032499775e-05,1.14185e-05,3015746,2.8339e-05,-2.2161e-05,0
9.283949044538068e-06,1.71248e-05,3016444,2.7216e-05,-1.815e-05,0
9.366438802288889e-06,1.67227e-05,3020994,2.6983e-05,-1.9752e-05,0
1.4574391656327803e-05,1.1511400000000001e-05,3021449,3.1656e-05,-2.5926e-05,0
1.5221715721994282e-05,1.4765999999999999e-05,3022109,3.3112e-05,-2.5898e-05,0
1.3252660941155516e-05,1.518573e-05,3023820,3.1798e-05,-2.553e-05,0
9.359471672330642e-06,1.846311e-05,3023984,2.8672e-05,-1.633e-05,0
1.6520357890902296e-05,3.2221499999999996e-05,3024609,3.7262e-05,-4.7735e-05,1
1.81513911016701e-05,3.03263e-05,3026114,4.3265e-05,-4.1108e-05,1
1.5882300872745827e-05,3.2323e-05,3028882,3.5473e-05,-4.0424e-05,1
2.083169459444797e-05,1.7517000000000002e-05,3029510,3.3502e-05,-4.0138e-05,2
1.2467107916785972e-05,1.0371000000000001e-05,3029561,2.7456e-05,-3.2789e-05,0
1.1954179812351899e-05,1.397e-05,3031109,2.7254e-05,-1.8845e-05,0
1.570833992385147e-05,1.72133e-05,3031641,2.947e-05,-3.7863e-05,2
9.696713212236474e-06,1.42578e-05,3031915,2.8915e-05,-1.5294e-05,0
1.4333713358549318e-05,1.94397e-05,3032405,3.2897e-05,-2.3048e-05,2
9.91539211252166e-06,1.05226e-05,3032458,2.8141e-05,-9.3531e-06,0
1.4672913480786877e-05,2.97156e-05,3035751,3.4759e-05,-3.958e-05,1
1.315185009222208e-05,1.2050000000000002e-05,3037842,2.8753e-05,-2.6269e-05,0
9.537441118068e-06,1.3690700000000001e-05,3039054,2.7978e-05,-1.9302e-05,0
1.6146316867071282e-05,2.08647e-05,3039955,4.3404e-05,-2.2484e-05,2
1.1766356530257234e-05,1.4412999999999999e-05,3040883,2.6754e-05,-2.8951e-05,0
1.4341177404154203e-05,1.1971800000000001e-05,3041970,2.8642e-05,-2.9333e-05,0
1.3860264651607527e-05,2.18301e-05,3043855,2.6744e-05,-3.7408e-05,2
1.054751176944173e-05,2.31659e-05,3047012,3.2824e-05,-1.8064e-05,2
9.179384426276763e-06,1.5101599999999998e-05,3048478,2.8204e-05,-1.6058e-05,0
1.0618546423008834e-05,1.71964e-05,3050075,2.8178e-05,-1.6203e-05,0
1.1532240833679887e-05,1.622162e-05,3051113,3.0163e-05,-2.778e-05,0
1.1851446158011483e-05,1.16206e-05,3051738,2.942e-05,-2.2009e-05,0
1.0596527463354717e-05,1.86416e-05,3052158,3.3709e-05,-2.0721e-05,0
1.1948497367507312e-05,8.042000000000002e-06,3052245,2.8411e-05,-1.9319e-05,0
1.0574070705748918e-05,1.93363e-05,3054488,3.2389e-05,-1.6829e-05,2
1.2566277308744262e-05,1.76164e-05,3057450,3.1783e-05,-2.2454e-05,0
1.0951101903459306e-05,1.1130699999999998e-05,3058283,2.8565e-05,-1.5938e-05,0
2.0242558542367553e-05,3.4022999999999996e-05,3062119,4.2343e-05,-4.8939e-05,1
1.540052847485984e-05,2.3167099999999997e-05,3064125,4.0353e-05,-2.5445e-05,2
1.906103015036468e-05,3.4593e-05,3065196,2.8764e-05,-6.0526e-05,1
1.9713967291112936e-05,4.0237e-05,3066164,4.7056e-05,-4.983e-05,1
9.428420556740503e-06,1.49529e-05,3066279,2.9116e-05,-1.0148e-05,0
1.0865727367103057e-05,2.0236700000000002e-05,3066605,3.5583e-05,-1.8816e-05,2
1.7020627976576108e-05,2.9041400000000003e-05,3068515,4.3333e-05,-3.579e-05,1
9.222518734581049e-06,1.568e-05,3069854,2.8843e-05,-1.3385e-05,0
1.0107263944906655e-05,1.78302e-05,3070801,2.7977e-05,-1.7691e-05,0
8.612207702559587e-06,1.66682e-05,3073281,2.6746e-05,-1.3072e-05,0
1.0344774160531079e-05,1.46536e-05,3073665,3.0004e-05,-1.1313e-05,0
1.4838185362108218e-05,1.757504e-05,3074463,3.4403e-05,-2.7094e-05,2
1.6107631514486768e-05,3.37e-05,3076327,3.8612e-05,-4.0474e-05,1
1.1087279621010448e-05,1.3018e-05,3076589,2.8892e-05,-1.9962e-05,0
9.722045113018e-06,2.3977800000000003e-05,3077742,2.8018e-05,-2.0665e-05,2
1.570968202229109e-05,1.781973e-05,3078395,2.8566e-05,-2.7611e-05,2
1.1083573174060545e-05,1.57441e-05,3079668,2.7799e-05,-1.8523e-05,0
1.302482751030571e-05,2.08537e-05,3083842,3.1166e-05,-4.1002e-05,2
2.0532880899318197e-05,2.70045e-05,3084064,4.0041e-05,-3.105e-05,1
1.3588915057015777e-05,1.6376e-05,3084115,4.0516e-05,-3.2628e-05,0
9.58296587341755e-06,1.8651300000000002e-05,3087471,2.7505e-05,-1.8522e-05,0
1.6776562572503224e-05,2.0644400000000002e-05,3090060,2.706e-05,-3.5892e-05,2
1.6477019143334465e-05,3.16014e-05,3093731,3.7979e-05,-4.9155e-05,1
9.268314408736747e-06,1.60714e-05,3095817,2.672e-05,-1.6508e-05,0
1.4322792376377182e-05,1.52813e-05,3099143,3.6069e-05,-2.369e-05,0
1.1781237689534273e-05,1.293e-05,3100097,2.7825e-05,-2.3179e-05,0
1.548921091693733e-05,3.2775e-05,3104454,3.9958e-05,-3.35e-05,1
8.366068071108858e-06,1.91128e-05,3104647,3.0195e-05,-1.1879e-05,0
1.9081609248195394e-05,1.93809e-05,3104844,2.8169e-05,-4.6205e-05,2
1.640766519596405e-05,1.4303000000000002e-05,3104889,2.8213e-05,-4.6205e-05,0
1.3806297098804188e-05,1.311145e-05,3105225,2.8185e-05,-2.1767e-05,0
1.3128061028851742e-05,2.9857e-05,3105317,2.8356e-05,-3.8874e-05,1
1.0781493549859817e-05,1.4290600000000002e-05,3105607,2.6962e-05,-2.3234e-05,0
9.316229607273541e-06,1.44537e-05,3105913,2.8115e-05,-1.7698e-05,0
1.2734765794152885e-05,1.76524e-05,3106107,2.8204e-05,-2.046e-05,0
1.786796296230106e-05,3.4934e-05,3106960,3.4766e-05,-4.3622e-05,1
1.4600914384504705e-05,1.022053e-05,3107970,2.6819e-05,-3.2468e-05,0
9.684013290161466e-06,1.2990000000000001e-05,3108073,2.7982e-05,-2.3006e-05,0
1.534641570684929e-05,1.62463e-05,3111052,3.4958e-05,-2.8303e-05,0
1.803112025835937e-05,3.8162000000000005e-05,3115024,4.094e-05,-5.0244e-05,1
1.324505031719483e-05,2.1227e-05,3115454,2.6816e-05,-3.1522e-05,2
1.6966147186883527e-05,3.06392e-05,3115945,2.7369e-05,-5.327e-05,1
1.166184146894455e-05,1.4042e-05,3118186,2.8897e-05,-2.7228e-05,0
1.925329215813673e-05,3.28578e-05,3118498,3.4709e-05,-4.0599e-05,1
1.2978988290293213e-05,1.5008920000000001e-05,3118533,2.9074e-05,-3.1774e-05,0
9.856164345994957e-06,1.20803e-05,3120554,2.7504e-05,-1.3983e-05,0
1.2056168058870142e-05,1.6506e-05,3123190,3.7207e-05,-2.024e-05,0
1.1429034291410789e-05,2.07378e-05,3123304,3.0382e-05,-2.0013e-05,2
1.041068563418815e-05,1.65934e-05,3124257,2.8972e-05,-1.645e-05,0
2.3871944259097852e-05,4.9347e-05,3126716,5.5364e-05,-6.2357e-05,1
2.013550277426016e-05,1.79329e-05,3126750,3.9088e-05,-3.7839e-05,2
1.2008475259512374e-05,1.51698e-05,3129263,2.92e-05,-2.7756e-05,0
1.0947244675803509e-05,1.0398e-05,3132535,2.9031e-05,-1.6495e-05,0
1.5105159246861834e-05,1.28252e-05,3132778,3.1805e-05,-2.5959e-05,0
1.0409890903386035e-05,8.144000000000002e-06,3135261,2.7523e-05,-1.5203e-05,0
